"GalaxyID","Prob_Smooth"
611532,0.529538
693314,0.37612
344617,0.129935
761728,0.768637
444005,0.069599
750845,0.662664
135351,0.363549
693800,0.890962
360339,0.576254
903953,0.740435
472990,0.506686
481597,0.83131
482668,0.850767
268672,0.012785
103393,0.527
609667,0.025165
740899,0.123237
354751,0.243846
224797,0.665352
231431,0.130025
892168,0.645892
518704,0.642646
206541,0.007538
777314,0.669936
838313,0.62007
812620,0.663634
544933,0.508274
543184,0.808657
880686,0.842555
829321,0.310494
370642,0.392082
611920,0.023
216630,0.76557
386824,0.180689
335529,0.43375
565328,0.046684
474565,0.744181
947260,0.846
380260,0.377371
478375,0.537904
525156,0.531895
365038,0.622212
350742,0.024555
345931,0.006699
516204,0.140974
609740,0.494262
453345,0.38071
350165,0.863058
938967,0.928476
524287,0.191259
429176,0.275662
846482,0.091031
854899,0.098431
337603,0.499001
412489,0.490215
877448,0.783044
313670,0.312929
203174,0.163178
545278,0.475562
985545,0.144641
673510,0.158819
432804,0.195952
846760,0.498031
198822,0.276695
283016,0.341612
598452,0.413597
526283,0.813972
894639,0.472417
374660,0.226569
359724,0.4296
796399,0.510995
657389,0.908991
185339,0.453375
878676,0.194989
748749,0.657645
951303,1
528099,0.43476
670835,0.174039
356963,0
765735,0.245345
189654,0.161402
796234,0.230652
518122,0.682078
123981,0.2162
267934,0
146601,0.093495
186308,0.784753
707616,0.148148
964259,0.801819
799575,0.438324
905252,0.721009
121287,0.723179
515861,0.049617
918942,0.709638
975757,0.6314
826296,0.199495
674895,0.14152
914873,0.533151
185591,0.455601
114059,0.371272
722858,0.227059
820622,0.595013
333548,0.165047
569585,0.810365
740940,0.376378
938127,0.090704
298058,0.679391
534835,0.171448
338701,0.829703
346360,0.853466
129439,0.809572
311188,0.530231
455581,0.680136
520051,0.64026
482203,0.406531
134516,0.284031
777850,0.478135
298110,0.846
920715,0.450376
637631,0.136143
868381,0.116995
490481,0.176851
520817,0.780702
398925,0.312177
129932,0.58391
905607,0.628745
312344,0.354677
262421,0.780041
219625,0.057039
134450,0.239982
705527,0.897052
575695,0.234284
287901,0.304952
499522,0.627618
791098,0.079998
639347,0.347638
145875,0.066567
524020,0.074669
691909,0.616733
746651,0.849479
651114,0.404473
418190,0.509106
350809,0.566558
200298,0.510938
243392,0.555392
239770,0.391721
473768,0.696992
276450,0.30795
363254,0.148126
251650,0.82032
106800,0.865772
222165,0.241049
293485,0.054378
583048,0.124687
575393,0
658427,0.302309
714733,0.362428
903508,0.293356
966012,0.683561
239155,0.408288
575400,0.969746
671874,0.288022
238917,0.781538
107966,0.574175
421678,0.308119
169072,0.366613
700968,0.348916
925689,0.064526
711074,0.378791
868755,0.591249
926842,0.670984
617350,0.400146
301670,0.900578
227322,0.410162
408929,0.719
639176,0.137885
791826,0.122384
530350,0.34803
696192,0.834801
334751,0.957492
217049,0.422952
937937,0.586891
248112,0.709642
294929,0.22469
569088,0.208635
309751,0.414051
857218,0.365677
425318,0.368539
944515,0.087768
977486,0.161807
835280,0.505068
253668,0
308401,0.154564
574944,0.14764
498578,0.597474
688906,0.795394
281087,0.338699
962183,0.128291
584963,0.740432
396930,0.79125
605915,0.029184
652477,0.683158
210081,0.054059
110966,0.114
792471,0.913645
646887,0.358242
628666,0.017675
932597,0.151472
643757,0.115436
303751,0.764408
813848,0.793643
549187,0.305739
875372,0.776198
519407,0.431345
276770,0.632417
539338,0.317899
152932,0.361903
979949,0.68989
664559,0.544634
470583,0.603574
640109,0.851604
127817,0.809425
506202,0.522501
292991,0.65706
172156,0.873098
417933,0.552753
113436,0.143565
814067,0.918326
975953,0.165335
672814,0.229835
401426,0
602446,0.312774
335138,0.246578
282262,0.695013
105983,0.149074
732838,0.050152
589224,0.037207
856758,0.162272
739271,0.133035
169906,0.092298
594970,0.717357
765811,0.690503
847423,0.035286
390264,0.563963
399860,0.966819
578157,0.35727
820907,0.676036
831635,0.462683
363353,0.212849
450472,0.234959
585437,0.350769
319663,0.867683
693069,0.049144
906289,0.111189
555832,0.800148
743645,0.551243
926016,0.318599
860010,0.583425
590297,0.198795
122634,0.862138
733176,0.08958
763493,0.968343
148325,0.255904
468056,0.699917
643316,0.02812
165742,0.182634
790637,0.574533
834954,0.048911
922279,0.799767
147706,0.363022
348350,0.018775
781414,0.036418
565538,0.277035
747908,0.781294
925190,0.210818
561882,0.214018
168921,0.357799
613128,0.39021
124641,0.062066
587174,0.128473
786903,0.311604
126154,0.235462
997342,0.841995
628239,0.737143
760656,0.09299
779470,0.102039
536555,0.166621
494010,0.802756
827292,0.289703
257364,0.179212
587802,0.457038
377524,0.436513
879909,0.803939
573438,0.885411
668502,0.427224
135163,0.456524
634149,0.284124
317718,0.840745
613407,0.116842
250239,0.048262
219327,0.199901
438436,0
883532,0.509721
632037,0.604224
880628,0.172274
505911,0.065832
745397,0.565502
424953,0.889
670053,0.319459
863154,0.956616
195273,0.593802
471656,0.057151
385414,0.864865
887119,0.492743
951650,0.569817
295968,0.136751
619873,0.796188
101774,0.156509
626972,0.135317
745815,0.884196
135295,0.041511
952801,0.835
727766,0.143127
989782,0.392618
543075,0.47317
228446,0.246779
879758,0.32057
860200,0.138562
512312,0.631437
989608,0.097351
108991,0.715796
124200,0.038358
561910,0.35117
561811,0.237311
916664,0.779287
114517,0.05192
280651,0.58064
189544,0.550832
823081,0.411106
465195,0.576258
410707,0.467114
109946,0.228246
709937,0.398588
877455,0.131748
673753,0.701874
842805,0.577804
413939,0.680086
513458,0.250751
625571,0.902885
118539,0
198454,0.158792
166289,0.397187
653860,0.032096
171250,0.552234
365617,0.842151
549454,0.403345
259395,0.784756
865714,0.360678
715346,0.20679
115389,0.397958
501005,0.090387
268375,0.388323
641673,0.684227
151659,0.412709
618365,0.472882
206614,0.454262
938668,0.021376
890697,0.609297
953473,0.277374
474475,0.619764
546060,0.261252
205605,0.88
404758,0.641829
440506,0.388024
220171,0
478969,0.399669
411437,0.470396
210045,0.576608
453224,0.075463
826406,0.314452
890676,0.720992
271587,0.050844
646609,0.716333
389821,0.045
230443,0.102078
809454,0.738221
641638,0.361728
544441,0.058312
748209,0.260066
802032,0.602534
315519,0.921012
306498,0.626561
919535,0.528925
731421,0.646829
581379,0.495348
922239,0
372880,0.872029
422468,0.43226
882772,0.079667
135363,0.63492
942182,0.031068
389202,0.725828
154805,0.109011
632162,0.829669
451190,0.821734
199960,0.557821
124472,0.330689
728972,0.126523
602622,0.940932
332289,0.494036
844387,0.209
653903,0.405489
763365,0.901482
425690,0.127875
248569,0.887
567890,0.10076
391857,0.243264
367466,0.606321
673383,0.73978
191548,0.379718
838688,0.171661
543341,0.214097
683382,0.69804
199869,0.523008
976858,0.103315
292894,0.340036
405498,0.854
992671,0.590757
637268,0.388475
405637,0.1732
692559,0.576623
914469,0.354393
227470,0.135349
731081,0.412356
960773,0.125124
798092,0.049771
714025,0.248492
680000,0.744062
189895,0.1822
620797,0.817424
173863,0.773257
820582,0.779652
382816,0.929227
538016,0.243233
881490,0
306064,0.115598
185229,0.762771
333837,0.850744
344576,0.768433
750497,0.403596
145177,0.616829
440216,0.674473
377560,0.027
375782,0.481445
173924,0.191967
438670,0.087907
528853,0.804786
516405,0.357772
845088,0.116518
711231,0.006202
129146,0.545089
481847,0.090296
789446,0.022
744472,0.893284
277382,0.192874
597524,0.767593
336324,0.08873
430620,0.256221
703098,0.106962
229832,0.961633
120918,0.613249
149658,0.222028
632629,0.883638
853788,0.213613
346040,0.216293
411050,0
621499,0.862478
871570,0.879245
749594,0.381946
679883,0.610184
639337,0.240607
130426,0.601435
140614,0.818093
781604,0.461788
448924,0.130403
724265,0.859035
643116,0.523758
944187,0.182226
412428,0.750636
179921,0.829512
887719,0.427877
584173,0.125753
923938,0.79669
728879,0.028314
548066,0.320197
554395,0.97
950268,0.499759
317829,0.868035
556873,0.897
346586,0.280689
119695,0.15272
247334,0.248317
372558,0.489456
487191,0.33575
350014,0.451567
178410,0.69142
248877,0.045757
195496,0.57849
858996,0.797697
916755,0.480046
709128,0.008776
968640,0.917
391894,0.793207
877520,0.958
809104,0.330619
821419,0.795768
644296,0.795865
729748,0.702103
638772,0.369504
557629,0.225896
232544,0.108
675565,0.855049
880019,0.08631
956025,0.647522
798629,0.717783
582583,0.400934
770549,0.418582
466807,0.384024
540719,0.047383
277570,0.74368
510583,0.193637
190081,0.868038
915916,0.461066
138238,0.702462
652233,0.690407
514802,0.424949
325672,0.316745
438277,0.970729
892532,0.708822
488068,0.762
853724,0.072582
695481,0.36609
170070,0.850731
952478,0.174755
625870,0.785363
227339,0.515412
356151,0.317308
152500,0.636979
981009,0.891529
503339,0.531426
997362,0.438543
909652,0.687445
342074,0.620742
760183,0.65846
605704,0.411672
547306,0.147658
296802,0.896604
528666,0.808572
346618,0.538458
709915,0.664956
217011,0.658342
166254,0.808791
458533,0.432567
173860,0.705877
371631,0.611637
821286,0.127155
417749,0.503649
788347,0.493933
608304,0.264018
462966,0.154912
510112,0.784833
795976,0.350982
530899,0.063794
770968,0.119498
247966,0.075657
370426,0.457225
831087,0.245327
698825,0.916084
991423,0.309723
234632,0.778334
844448,0.582967
988176,0.472746
600014,0.392353
409328,0.205612
326688,0.152152
502852,0.524373
278080,0.699
341671,0.680022
689060,0.28405
189594,0.242278
855978,0.169846
336877,0.144278
776731,0
210901,0.052494
421046,0.74219
506439,0.206927
441613,0.347993
291595,0.385542
552425,0.484334
377857,0.086276
531268,0.082487
350609,0.095597
595748,0.16419
918531,0.932
166762,0.742814
462092,0.185125
305988,0.251369
626155,0.613847
889161,0.60838
214831,0.571043
975552,0.679367
941380,0.850394
291520,0.421831
307915,0.54325
490038,0.552964
643523,0.531088
284234,0.52067
450424,0.172761
536945,0.455966
129173,0.590194
353532,0.545797
122245,0.11223
529157,0.865769
822734,0.334543
721810,0.787648
416634,0.30102
613745,0.507547
446050,0.495411
650333,0.629465
940287,0.055156
854168,0.186844
851027,0.282391
356597,0.377922
520346,0.04059
303711,0.119398
980008,0.693085
410362,0.606
759882,0.056926
473245,0.344674
787096,0.831846
805421,0.516962
377753,0.30071
498852,0.398524
646046,0.560196
102799,0.501004
558647,0.509638
960781,0.174839
109112,0.244593
870920,0.042428
307352,0.924967
810842,0.319695
328488,0.664731
990194,0.118608
869665,0.058326
509872,0.414391
708185,0.682654
459919,0.109574
731812,0.732075
226045,0.193844
539912,0.646322
634928,0.399002
156806,0.426675
683627,0.643824
631823,0.274854
302073,0.784109
913568,0.244614
860177,0.743852
987710,0.389428
788883,0.698105
812829,0.155071
709906,0.439003
824105,0.043
135135,0.352381
708518,0.528222
764631,0.702712
892533,0.516968
925923,0
369272,0.353331
745996,0.181241
707702,0.821047
952849,0.09891
171562,0.668197
304782,0.687778
677992,0.262201
129042,0.551201
367655,0.126403
789445,0.546448
359996,0.775049
989710,0.25869
353775,0.199709
211031,0.063534
880227,0.135662
531606,0.735978
684270,0.234503
455695,0.177997
667912,0.048583
218587,0.90374
792289,0.082284
843617,0.378657
146016,0.390128
462892,0
721472,0.696195
750063,0.303022
753086,0.515841
180047,0.870184
299676,0.180311
754658,0.432677
382026,0.461438
218901,0.724308
884936,0.088137
550519,0.526245
722367,0.515239
361572,0.846847
726343,0.750624
942776,0.07126
565385,0.921
714294,0.286609
456525,0.613395
103246,0.203818
433757,0.926667
757373,0.009407
343233,0.52877
371616,0.340859
519081,0.791
510542,0.175949
836990,0.903458
837944,0.645417
700098,0.073203
112835,0.152716
401133,0.404533
522922,0.66673
828323,0.786697
848450,0.121211
817632,0.665415
823456,0.132601
510143,0.198262
740349,0.300122
207205,0.112409
371961,0.306826
372000,0.790753
324904,0.247616
744265,0.444101
338132,0.180992
482812,0.204298
608027,0.279812
399623,0.316067
534321,0.662806
134431,0.110168
316722,0.289376
144110,0.379404
560422,0.002511
249329,0.415721
975828,0
117085,0.134043
218493,0.090346
881267,0.534288
998077,0.076809
464194,0.836779
768960,0.147797
893401,0.965503
573747,0.43807
586456,0.607
773868,0.645926
201335,0.913689
933629,0.084094
371566,0.804326
116208,0.688614
261585,0.305
136167,0.503005
222735,0.472319
297373,0.546873
211039,0.288037
321739,0.780671
403901,0.474188
308567,0.144928
478277,0.713241
684793,0.528212
379701,0.449877
903538,0.121372
435759,0.395382
217991,0.133386
980808,0.03342
372659,0.626679
921708,0.46089
156339,0
813329,0.864923
452199,0.308666
119471,0.326673
995416,0.9112
829951,0.846432
644944,0.545294
143996,0.849472
248245,0.976745
426648,0.20503
541023,0.393055
631564,0.41336
361347,0.162561
480709,0.830992
950521,0.184411
656515,0.697915
207347,0.553067
322178,0.786106
374045,0.415425
434185,0.556502
292388,0.572225
647372,0.701884
200881,0.136909
472025,0.567965
120868,0.44802
828741,0.45
334140,0.760585
313794,0.243994
612037,0.707801
745074,0.415234
356521,0.074506
656037,0.099347
169391,0.0417
271411,0.478496
234581,0.562502
584303,0.182516
804139,0.604619
881550,0.017624
554528,0.577318
575814,0.163486
852554,0.124823
814428,0.08552
894784,0.915
314363,0.673103
571411,0.63269
787001,0.076706
379909,0.820199
347151,0.359838
683080,0.880866
395673,0.737778
277532,0.542851
507347,0.3622
854491,0.265484
817369,0.012097
336012,0.126914
298654,0.448338
208300,0.77651
959932,0.908421
413932,0.978
203131,0.213998
524120,0.084577
382302,0.168801
700313,0.577099
134470,0.046787
692993,0.493403
823159,0.546563
885109,0.895884
830615,0.679368
923894,0.912931
282794,0.244424
571058,0.264993
759697,0.013689
909977,0.64008
114337,0.565407
842242,0.885462
470161,0.314699
115587,0
974182,0.558892
863584,0.92499
405390,0.307667
906823,0
163168,0.573739
425962,0.947402
468782,0.846207
864149,0.129455
864960,0.740665
790639,0.21503
287431,0.619975
239822,0.325108
489526,0.724045
526817,0.679235
528376,0.739851
788522,0.588665
469152,0.479195
847191,0.640384
944107,0.40322
398541,0.820363
994288,0.029903
847231,0.215483
235456,0.292624
958832,0.776814
701443,0.513362
440720,0.548865
537469,0.84105
352264,0.594627
104234,0.074877
936972,0.237789
633237,0.3542
888827,0.570383
863155,0.115564
280265,0.078762
895835,0.54606
505635,0.451747
593039,0.163298
516159,0.931637
934382,0.347731
107231,0.176321
187836,0.58626
979100,0.224537
797994,0
495450,0.584329
986696,0.336
650017,0.022102
414246,0.570802
346307,0.983284
627465,0.30879
585317,0.199942
185073,0.166715
999875,0.020285
379208,0.829908
350384,0.081658
642434,0.135766
267102,0.30727
557812,0.536703
478412,0.260215
378796,0.164668
558085,0.082729
160862,0.884137
508372,0.476807
591988,0.322212
696400,0.057568
930801,0.520068
993151,0.191906
762950,0.696845
546123,0.074
832302,0.384384
948796,0.046482
310817,0.667983
821749,0.611412
657698,0.335235
770804,0.947985
749942,0.943055
522318,0
329493,0.082982
703043,0.103891
925023,0.319531
902749,0.09421
521448,0.348675
507135,0.394137
499058,0.99851
177222,0.733381
253086,0.89354
916223,0.466466
531391,0.674612
882775,0.590312
159610,0.703713
624265,0.808057
153709,0.968438
487120,0.594832
933457,0.851313
155251,0.052025
192593,0.140875
286221,0.272486
477003,0.054707
250618,0.813711
853004,0.67763
428198,0.980497
187828,0.722828
356613,0.178614
888380,0.949674
939011,0.397133
470694,0.712511
736759,0.734588
763681,0.966835
452750,0.63984
685160,0.482596
593667,0.112492
373343,0.201163
690817,0.364946
826916,0.469994
890358,0.482528
344651,0.084533
400652,0.606249
821935,0.629
522163,0.629283
565286,0.294949
596823,0.382441
800907,0.594051
849328,0.794304
361622,0.484261
681631,0.100027
837364,0.851933
490679,0.714843
922387,0.861782
874162,0.548359
976855,0.170805
141973,0.819884
104268,0.067546
234108,0.130625
651997,0.667776
346980,0.356854
526602,0.074701
512270,0.312721
792677,0.470786
827414,0.613679
680527,0.054228
242367,0.233261
280989,0.020088
834444,0.209701
856993,0.540807
534291,0.321024
506378,0.314614
289943,0.077901
644343,0.967881
611143,0.741475
403597,0.344428
473608,0.02085
608251,0.022889
266335,0.901856
361381,0.373629
487976,0.222387
339623,0.375561
486063,0.740292
552816,0.076795
781463,0.970197
914843,0.808923
285569,0.419179
461339,0.256638
687250,0.951076
297059,0.272421
348644,0.186314
455456,0.516117
870437,0.864
210574,0.889667
412242,0.116781
867917,0.934935
392948,0.182837
733843,0.456554
332263,0.19266
722152,0.828752
711737,0.044122
803753,0.306703
119014,0.102899
253678,0.276519
636537,0.956936
933535,0.415883
861339,0.848377
383855,0.303779
725256,0.427319
675969,0.071393
320564,0.384445
391069,0.020839
250940,0.813562
185858,0.316862
514415,0.266302
924887,0.658383
793307,0.063453
588588,0.204178
383073,0.025265
726614,0.071752
167856,0.12518
843717,0.1479
579468,0.12727
983884,0.040129
735649,0.6339
110923,0.43745
170658,0.344158
482108,0.426673
645943,0.19843
443581,0.801421
312104,0.378246
487323,0.933312
939000,0.176409
152721,0.236424
622735,0.325891
435736,0.15691
536548,0.499154
230491,0.518633
153436,0.190935
205159,0.565264
713246,0
174828,0.198735
718059,0.143721
942113,0.297713
339476,0.212955
952787,0.60548
131807,0.155071
177917,0.083091
467122,0.14892
975003,0.083634
707219,0.853
835211,0.836
356391,0.598272
632692,0.750694
419577,0.141206
708201,0.801107
332805,0.535499
759299,0.145473
487806,0.281739
287845,0.485514
748070,0.141756
482589,0.178472
598026,0.445554
605527,0.440578
331881,0.344924
389573,0.376502
870970,0.781347
537250,0.018135
705958,0.915
991519,0.017789
305749,0.120899
266256,0.728175
821282,0.278418
936125,0.555483
619204,0.84761
382705,0.570815
858993,0.137923
598442,0.191757
901667,0.263592
616527,0.025898
692426,0.381497
409620,0.513356
402051,0.912115
994476,0.23946
321872,0.905542
858459,0.406492
858601,0.575134
241581,0.267965
161520,0.355048
856697,0.30029
525413,0.735939
804353,0.895381
764357,0.529197
645324,0.260865
260502,0.052472
916283,0.518776
713954,0.729707
622995,0.536409
808424,0.773022
788704,0.616327
787121,0.946073
866582,0.614325
820732,0.707587
643255,0.26581
555428,0.13473
475071,0.690441
827737,0.360092
143038,0.529
825354,0
700989,0.311129
119579,0.319397
645273,0.439324
135336,0.04674
428194,0.702267
717603,0.259975
917899,0.81346
150623,0
882968,0.488492
759841,0.39672
306480,0.892
504854,0.224329
143898,0.544243
495286,0.492233
986139,0.02012
209823,0.481415
533018,0.876153
176385,0.384
241747,0.005921
169407,0.285266
718892,0.244735
326548,0.177135
739360,0.69986
532127,0.315281
289782,0.437799
952388,0.805
925297,0.954046
659578,0.68186
598189,0.757363
102974,0.180686
884928,0.136737
434927,0.223287
772930,0.023361
884441,0.523305
791411,0.101128
132837,0.608
411213,0.401454
290387,0.766126
833895,0.067519
335263,0.564059
979903,0.486737
428956,0.903969
829327,0.707236
536832,0.716084
553565,0.742792
708402,0.056692
111259,0.571513
192758,0.766554
456320,0.629957
732130,0.357852
623570,0.473
666036,0.17713
771865,0.664318
290162,0.183123
842970,0.123137
337923,0.635343
901350,0.896513
676142,0.651971
312004,0.397616
870233,0.253362
561099,0.62727
978481,0.109313
989215,0.952576
985405,0.466504
193070,0.714919
484527,0.036516
939882,0.413766
110887,0.05954
679372,0.174703
455155,0.597263
961273,0.516483
117045,0.195379
771325,0.208954
840676,0.888591
858160,0.767004
739231,0.165109
822652,0.701181
775803,0.271109
656921,0.897044
614460,0.254087
512094,0.4363
454845,0.810814
662109,0.148715
304028,0.069528
304950,0.206622
849073,0.12023
224412,0.667241
181603,0.134584
439560,0.170655
429600,0.696046
359955,0.439362
678010,0.41988
532760,0.762807
902710,0.373358
477103,0.657742
226863,0.175639
622686,0.623516
145832,0.215079
963210,0.582225
283202,0.7
276759,0.530256
640048,0.175527
167093,0.483952
531825,0.542714
790375,0.805033
830323,0.241449
148926,0.618841
990241,0.246204
185898,0.199488
988923,0.82181
998927,0.528776
465860,0.622427
249530,0.074188
531517,0.900422
624093,0.094713
553917,0.921
395290,0.294189
219252,0.578426
177265,0.467418
801574,0.490038
574587,0.602359
979534,0.497491
644116,0.598432
943632,0.895877
656601,0.077436
186598,0.242643
175260,0.657381
915765,0.531682
882774,0.075438
439154,0.245054
805314,0.561852
139447,0.258762
965938,0.723786
560520,0.475179
841333,0.515622
487843,0.257448
635608,0.348768
182193,0.015452
680121,0.484725
491568,0.497292
419468,0.600061
636120,0.393082
549669,0.398971
621817,0.027
880039,0.40236
855922,0.028864
356886,0.70734
803727,0
984149,0.035766
396343,0.759322
963038,0
840892,0.068945
116857,0.446124
967448,0.202891
565012,0.07582
684545,0.447447
680641,0.509712
548024,0.463613
970423,0.881275
861074,0.544932
503669,0.832021
747237,0.733673
707821,0.14563
204015,0.134893
693061,0.101875
948091,0.645599
161379,0.154159
174378,0.058687
221551,0.26499
249582,0.243116
458845,0.650318
629319,0.801638
747802,0.019877
277905,0.292221
798027,0.792796
328656,0.591558
432016,0.004313
619554,0.42807
843921,0.930804
375921,0.403159
533177,0.051135
366404,0.328855
469954,0.495671
307325,0.299449
246967,0.516793
576004,0.331187
222714,0.466697
567855,0.824013
470587,0.056597
122672,0.816
438004,0.66087
262672,0.934
628139,0.727557
786480,0.052299
946779,0.432674
578807,0.845241
115753,0.541856
906392,0.106534
961136,0.551219
610436,0.137246
327020,0.749045
580549,0.314245
347282,0.406168
996026,0.381734
408432,0.24777
646594,0.869236
675903,0.837
219888,0.324802
431896,0
646982,0.021772
483901,0.625232
409907,0.358563
852536,0.303236
524170,0.346867
791949,0.278165
535721,0.311206
538683,0.336858
955438,0.487
468803,0.138767
622269,0.038106
337091,0.128511
881738,0.16
159959,0.53046
708200,0.529018
833040,0.581318
463681,0.600881
769012,0.847595
228433,0.291735
957616,0.066858
763874,0.697376
780991,0.338701
778646,0.909
432808,0.523298
477832,0.659957
915706,0
815296,0.814841
696202,0.578213
985127,0.455797
331731,0.999
626350,0.911646
703963,0.555265
829236,0.726531
314019,0.021624
472633,0.022085
346065,0.554347
119675,0.099704
160921,0.254733
487839,0.198987
598890,0.747972
873590,0.801623
421642,0.826788
148968,0.136881
678297,0.032598
693309,0.432182
514392,0.075
759462,0.457328
258958,0.071745
204918,0.315379
158267,0.747357
760197,0.532418
373198,0.139218
664505,0.415266
181165,0.62363
532936,0.05705
103592,0.393314
695928,0.443436
611888,0.190855
356584,0.583913
363132,0.147212
207589,0.535706
668850,0.509781
223918,0.768232
532791,0.950426
229420,0.850448
796781,0.053411
879607,0.528003
683297,0.440312
322689,0
341677,0.244837
816783,0.858268
196614,0.636478
421564,0.466895
672600,0.591202
902815,0.27364
671825,0.164692
903206,0.618296
660833,1
710721,0.310764
257475,0.098083
151884,0.306155
868436,0.566669
613359,0.271388
697101,0.107169
598672,0.028422
163745,0.013988
870393,0.783266
737703,0.08841
737575,0.455045
289084,0.303788
585614,0.041211
964873,0.298554
888954,0.242218
165330,0.219679
853014,0.299423
544399,0.038127
878326,0.902658
651672,0.556982
538561,0.836378
645183,0
840301,0.651498
984095,0.036421
410414,0.072452
879394,0.411131
472175,0.026361
462728,0.811606
887375,0.496403
835676,0.616652
834435,0.190034
971569,0.276316
486430,0.303683
533885,0.036346
750844,0.642114
256185,0.259306
274018,0.752902
880865,0.692877
587450,0.201682
641914,0.439751
959574,0.335134
522734,0.721917
627797,0.708562
647664,0.431023
716956,0.652294
924659,0.614436
360850,0.104614
361403,0.367623
318880,0.697261
469089,0.74793
338071,0.807783
755788,0.637889
434730,0.093401
889448,0
277096,0.642048
878440,0.259532
167455,0.449838
670010,0.033641
903100,0.360486
826067,0.267881
798536,0.340245
628749,0.043
829154,0.57623
637493,0.292959
242006,0.461176
189402,0.605959
841286,0.505864
549686,0.612759
624258,0.80891
616097,0
283068,0.569478
530280,0.689014
906413,0.943045
306727,0.131655
676154,0.797349
304999,0.401652
431320,0.81797
961517,0.37601
553793,0.100039
702664,0.150918
262454,0.868415
188184,0.121835
542388,0.559064
714677,0.011671
329178,0.273
851440,0.222801
252295,0.140598
448882,0.827828
727703,0.809571
183293,0.481934
410584,0.551512
367261,0.354906
578941,0.04476
673557,0.391141
200405,0.610112
382195,0.490208
657814,0.760408
971598,0.831547
699582,0.682
130157,0.487174
305425,0.387011
187412,0.076229
862203,0.782
579738,0.874687
352411,0.784
964778,0.858646
772223,0.239925
782324,0.499769
200044,0.113859
932840,0.753458
161845,0.864
244734,0.766126
982481,0.704115
559896,0.809021
959014,0.177827
386138,0.813822
156944,0.959638
358083,0.083326
428233,0.448909
228639,0.558249
563591,0.599754
155746,0.751968
279770,0.5135
674395,0.378688
434789,0.779921
467050,0.522
354136,0.232271
609813,0.646651
986085,0.260223
606577,0.248883
830277,0.505657
407589,0.817586
655970,0.344265
416402,0.878477
633101,0.145712
462337,0.010831
104020,0.117421
456054,0.515605
150021,0.675073
727459,0.417305
421503,0.834254
919780,0.068785
532918,0.518874
240078,0.307063
439921,0.7717
182403,0.309031
357862,0.616352
735543,0.700673
995659,0.934405
948736,0.817183
756561,0.90574
399971,0.56482
488202,0.568822
501840,0.744891
751298,0.750435
333669,0.380677
337251,0.302891
891779,0.842041
881777,0.47604
519452,0.179348
509155,0.342978
469128,0.849
609196,0.51678
882261,0.849677
654463,0
526457,0.900439
855842,0.165796
165279,0.482461
996919,0.275763
407226,0.27863
494509,0.911912
975919,0.400168
245602,0.153337
149141,0.536968
982313,0.185247
652194,0.528639
731691,0.039324
526669,0.105182
905710,0.428506
189249,0.411743
787399,0.027457
212288,0.072065
367739,0.104289
519192,0.426635
434870,0.019537
455379,0.571707
739539,0.197009
738274,0.165135
519156,0.049717
736116,0.687831
514628,0.921642
754445,0.068753
373505,0
342842,1
133654,0.788125
748923,0.466385
312941,0.684893
394253,0.783095
238656,0.081056
225163,0.269503
778913,0.391076
499032,0.112191
239932,0.345787
616268,0.729935
318079,0.764417
516518,0.75785
400447,0.369587
720601,0.061161
781024,0.328112
262561,0.575879
244047,0.494411
418223,0.031899
634173,0.219308
742464,0.148045
448841,0.330687
610027,0.134749
517771,0.522868
477250,0.434703
433932,0.056413
759424,0.172121
630362,0.235074
343732,0.670983
671237,0.159828
544936,0.285108
738877,0.567756
592592,0.149751
250351,0.364074
521309,0.77052
418002,0.033408
942453,0.485511
244157,0.818685
317149,0.769561
166938,0.385028
852239,0.251206
806562,0.449333
304569,0.442977
816112,0.077316
434833,0.103156
455046,0.622873
866629,0.763
530377,0.075413
266878,0.745219
396506,0.180914
423704,0.322686
342938,0.729961
911000,0.047768
184813,0.12784
423594,0.15143
982620,0.102258
728147,0.442356
579317,0.680561
848521,0.728435
771386,0.210115
654600,0.547299
727916,0.68275
293882,0.19096
891396,0.911
508487,0.269567
807806,0.164312
951552,0
668440,0.163638
196777,0.513896
639481,0.024214
510791,0.288794
182961,0.125566
332699,0.537257
141268,0.093284
854539,0.380514
977840,0.354327
602214,0.842208
306083,0.680311
288034,0.179154
619605,0.079942
374397,0.278318
588016,0.592214
537862,0.386103
526957,0.778312
297213,0.506162
818030,0.667405
950970,0.202525
280987,0.239517
700227,0.112833
860466,0.403496
963692,0.34345
301980,0.843895
180204,0.25882
373294,0.128631
985152,0.128498
385126,0.159353
203436,0.409769
308681,0.167006
119366,0.154764
323345,0.718627
944610,0.445078
729191,0.677011
347033,0.422312
230651,0.37317
894858,0.389198
797655,0.445685
181755,0.785662
547530,0.193128
164226,0.96771
545265,0.704374
479703,0.010376
744597,0.612213
257376,0.776318
773130,0.077302
416397,0.457891
637467,0.562675
829100,0.713582
543957,0.077398
467799,0.023
962051,0.722096
598311,0.311191
862893,0.078861
345051,0.916647
275837,0.110172
304075,0.255842
179370,0.28093
944212,0.218862
308001,0.631466
445594,0.725602
258342,0.577369
722783,0.417712
141563,0.384808
967193,0.508681
432481,0.600413
986876,0.75322
423118,0
338209,0.022668
383364,0.844242
910067,0.269679
625928,0.568572
450323,0.918219
204577,0.143566
984032,0.379425
274606,0.862
718360,0.121236
937716,0.44401
589375,0.336613
